Identifier,Subject,,,,,,,,,,
KFSF_20120102_150000_Al_Despertar_Extra,"pantalla, vamos, san francisco, san jos\u00e9, venezuela, estados unidos, california, pero, san mateo, nfl, los \u00c1ngeles",,,,,,,,,,
KGO_20120102_013000_ABC_World_News_With_David_Muir,"iowa, osteo bi-flex, iran, new york, advil, los angeles, philip, california, newt gingrich, gingrich, nexium, cialis, diane sawyer, iran, abc news, jeff smith, london, chantix, warfarin, pradaxa, centrum, ron claiborne, matthew dowd, campbell, pradaxa, clayton sandell, cecilia vega, atwater, texas, l.a., colorado, abbie boudreau, santorum, rick santorum, mitt romney",,,,,,,,,,
KICU_20120102_073000_Ten_OClock_News,"citibank, oakland, san francisco, raiders, iowa, oscar, malak, iran, iran, concord, niners, mmm, crabtree, ipad, north korea, carol, at&t, nasa, korea, flynn, pittsburgh, hawaii, sofia, hugh jackson, chargers, rams, libya, obama",,,,,,,,,,
KMTP_20120102_003100,  Television Program,,,,,,,,,,
KNTV_20120101_133000_Wall_Street_Journal_Rpt.,"europe, peggy, germany, unitedhealthcare insurance company, china, citi, peggy, t. rowe, sears",,,,,,,,,,
KOFY_20111231_080000_ABC7_News_at_12A_on_KOFY,"san francisco, oakland, san diego, raiders, newt gingrich, fairfield, pillsbury grands, new york city, elko, novato, nava, dan, spencer, ron paul, esteban",,,,,,,,,,
KPIX_20120101_153000_CBS_5_Eyewitness_News_at_730am,"san francisco, oakland, california, jean kwan, iowa, cbs, rick santorum, san diego, mike sugarman, ucla, brown, jim barnard, washington, santorum, ron paul, jim, blackstone, new york city, embarcadero, gabriel, los angeles, sonoma, hollywood",,,,,,,,,,
KQED_20111231_020000_PBS_NewsHour,"iowa, ron paul, santorum, newt gingrich, rick santorum, romney, jim, mike huckabee, chicago, wheaton, mitt romney, rick perry, gingrich, syria, michele bachmann, jeff, illinois, sam, texas, huckabee, new hampshire, obama, jim lehrer, bob vander plaats, catherine aravosis, hama, washington, macneil lehrer, barack obama, dave, b.j., gingrich, tom sawyer, damascus, stephanie kuntz, chris christie, ray suarez, brown, bnsf, pbs newshour, elizabeth brackett, george w. bush, david brooks",,,,,,,,,,
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,"donald trump, clinton, russia, kaine, virginia, elaine, indiana, syria, tim kaine, washington, north korea, ukraine, isis, china, aleppo, scott, d.c., new york, obamacare, john mccain, iraq, barack obama, mr. trump, clinton foundation, farmville, elaine, longwood, iran, elaine quijano, vladimir putin, hillary clinton, united states of america, iran, crimea, ronald reagan, korea, osama bin, georgia, u.n., wade, charlotte, paris, virginia tech, clintons, obama, obama, bush, amy walter, university, chicago, mike",,,,,,,,,,
KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report,"clinton, russia, donald trump, donald, isis, mr. trump, syria, mosul, aleppo, iraq, bernie sanders, assad, washington, latinos, obama, new york, china, pennsylvania, obama, fbi, iran, martha, kahn, iran, anderson cooper, you look, hillary clinton, san bernadino, islam, david brooks, mr. carter, lincoln, ken karpowicz, ethiopia, virginia, benghazi, stevens, bill clinton, martha raddatz, libya, epa, michelle obama, university, obama",,,,,,,,,,
KQEH_20111231_083000_BBC_World_News,"bbc news, syria, damascus, china, india, nigeria, pakistan, london, russell, punjab, newman, turkey, boko haram",,,,,,,,,,
KRCB_20120101_210000_European_Journal,"European Journal, Television Program",,,,,,,,,,
KRON_20120102_040000_KRON_4_News_at_9,"google, alcatraz, oakland, raiders, san francisco",,,,,,,,,,
KSTS_20111231_070000_Noticiero_Telemundo,"mexico, el, uno, houston, tucson, nueva york, cambridge, aqos, los campamentos, estados unidos, lo, william duque, la reina nombre, una, la congresista, chihuahua, texas, todo el mundo, pesar, los estados unidos, expresar su descontento",,,,,,,,,,
KTNC_20111231_063000_Noticiero,"Noticiero, Television Program",,,,,,,,,,
KTSF_20120102_013000_Taiwan_News,"Taiwan News, Television Program",,,,,,,,,,
KTVU_20120102_010000_News_at_5pm,"california, oakland, ktvu, san francisco, raiders, san jose, michael crabtree, rams, nfl, oscar, concord, iran, david akers, los angeles, exxon, ravens, chargers, mitt romney, washington, north carolina, san diego, iran, goodman, gabriel martinez, wesley pickford, tamayo, texas, miami, maureen naylor",,,,,,,,,,
KURDSAT_20120101_170100,  Television Program,,,,,,,,,,
KURDSAT_20140122_190000,  Television Program,,,,,,,,,,
KYW_20140711_110000_CBS_This_Morning,"tom corbett, corbett, israel, invokana, beroccaaaaaaaaaaaaa, katie, washington, pennsylvania, toyota, cleveland, miami, london, mary lee, new york, virginia, corbett, boehner, listerine healthy whitetm, philadelphia, victoria, nixon, cassidy, obama, texas, erika von tiehl, charlie, austin, brazil, hershey, seasonable, bill plante, plante, purina puppy chow, dha, southern california, brock spedwell, humira, schuylkill, richard nixon, new york city, zimmer, nationwide insurance, torrey, gladwynn, schuylkill expressway, hightstown, revlon colorstay, michelle miller, annie oakley, john boehner, georgia, houston, southern israel, canada, san francisco, california",,,,,,,,,,
KYW_20140712_100000_Eyewitness_News_at_6,"philadelphia, atlantic city, israel, tom corbett, pennsylvania, corbett, nicole, new york, carol, los angeles, mason, atlantic city, cleveland, lebron, marley, moorestown, haskill, corbett, jericka duncan, todd quinones, jim donovan, sandy, angie, brooklyn, matt bendik, hough, steve buscemi, wilmington, allentown, ardmore",,,,,,,,,,
KYW_20140713_110000_Eyewitness_News_at_7am,"philadelphia, nicole, ben franklin, wilmington, carol, tom corbett, corbett, israel, carol, pennsylvania, ann evans, washington, margate, trenton, atlantic city, nicole brewer, unaudible, septa, philadelphia, cassidy, new jersey, colorado, jersey city, phillies, ruth, lesean mccoy, north philadelphia, utley, geffen, ann, desean jackson, smith, alfonso van marsh, haskill, morgan, atlantic city, syma, wendy gilette, buena, new york, rehoboth beach, corbett, mccoy",,,,,,,,,,
KYW_20140718_110000_CBS_This_Morning,"ukraine, malaysia, washington, israel, audi, russia, neutrogena, christie, breo, charlie, eastern ukraine, gaza city, elaine stritch, bob, ukee, chris christie, europe, boeing, toyota, amsterdam, margaret, california, new york, barry petersen, kiev, iowa, holly williams, vo, colorado, allegheny, revlon, stritch, stockton, nationwide insurance, humira, girard, michael jordan, septa, obama, purina, neutrogena naturals, deborah hersman, google, longmont, elizabeth, osteo bi-flex, southwest philly, holly, erika, conshohocken, australia, bb cream, essington, mike morell, amsterdam, margaret brennan, asia, delaware, michigan, norah o'donnell, katie, erika von tiehl, tom corbett, peter greenberg, subaru legacy, corbett, detroit",,,,,,,,,,
KYW_20140725_210000_Eyewitness_News_at_5,"unaudible, philadelphia, israel, germantown, allegheny, south philadelphia, cumberland, stephanie stahl, darby, christopher, hercules, alfonso van marsh, danny, matt, poconos, ross, turnpike, zuckerberg, massachusetts, silverman, lee silverman, jane carabao, steve paterson, north philadelphia, vatican, huntington, st.",,,,,,,,,,
KYW_20140728_223000_CBS_Evening_News_With_Scott_Pelley,"israel, cbs, jamal, brown, l.a. clippers, california, tom wolf, barry petersen, nah, blackstone, nexium, vincente, venice beach, los angeles, texas, southern california beach, donald sterling, formoterol, southwest airlines, scott pelley, don dahler, symbicort, god, new york, pennsylvania",,,,,,,,,,
KYW_20140729_030000_Eyewitness_News_at_11,"tom wolf, pennsylvania, mckenzie, philadelphia, stephanie stahl, kathy, volvo, jan carrabeo, poconos, northampton, hershey, beasley, david letterman, israel, corbett, tom corbett, burnett, elizabeth hur",,,,,,,,,,
KYW_20140806_110000_CBS_This_Morning,"godzilla, invokana, toyota, mary, tokyo, california, san antonio spurs, pennsylvania, becky hammon, los angeles, julio, liberia, hammon, natasha brown, jennifer, fancy feast broths, nancy writebol, washington, russia, afghanistan, new york, aveeno, jennifer aniston, aveeno, brown, revlon colorstay, england, xarelto mary, natasha, lowe, kathleen, seth doane, brookside, the nba, san francisco, ebola, neutrogena naturals, dr. kent brantly, gregg popovich, septa, bertha, berocca, cbs news, katie, charlie, philadelphia, conshohocken, xarelto, elaine quijano, aarp, norah o'donnell, katie fehlinger, dr. fauci, africa, dr. jon lapook, brantly, florida, anna, harrisburg, atlanta, olivia wilde, xarelto, cbs, levering, humira, xarelto, hiroshima",,,,,,,,,,
KYW_20140807_110000_CBS_This_Morning,"hawaii, invokana, mary, julio, laura bush, toyota, washington, russia, xarelto, atlantic city, katie, purina dog chow light & healthy, bob, new york, donald trump, erika von tiehl, cdc, pennsylvania, mr. cunningham, philly, texas, nixon, conshohocken, michelle obama, manuel bojorquez, charlie, girard, gmc, cadillac, cbs, buick, hershey, humira, katy perry, louisville, ben tracy, julie, aarp, sean hannity, california, dog chow, xarelto, michelle miller, duracell, england, gayle, xarelto, iselle, china, hilo, ebola, bigad, obama, edward snowden, greene",,,,,,,,,,
KYW_20140808_100000_Eyewitness_News_at_6,"philadelphia, julio, hawaii, northbound, bob, katie, iraq, geico, ukee, dublin, israel, los angeles, prussia, steve patterson, steve, obama, erika, isis, jesse, steve, william, pennsylvania, nasa, new york, williamsport, melanie, schuylkill expressway, northern iraq, conshohocken, schuylkill expressway",,,,,,,,,,
KYW_20140809_030000_Eyewitness_News_at_11,"philadelphia, israel, david letterman, gm, wiggins, julio, pennsylvania, mcclain murray, minnesota, new york, northern iraq, isis, dougherty, jessica, philadelphia",,,,,,,,,,
KYW_20140811_030000_Eyewitness_News_at_11,"newark, taney, stewart, justin, philadelphia, pennsylvania, christopher murray, phillies, hd, ryan howard, eagles, verizon center for customers, jesse, philadelphia eagles, israel, obama, iran, delaware, ir iraq, justin, upstate new york, connie mcclain murray, nascar",,,,,,,,,,
KYW_20140811_110000_CBS_This_Morning,"iraq, charlie, smokey, fbi, isis, toyota, stewart, boston, tony stewart, brown, levemir, syria, washington, kevin ward, enbrel, neutrogena, maryland, hachette, michael brown, botox, philly, paris, nascar, britain, ms. harris, new york, ferguson, taney, erbil, bob, pete, eastbound, katie, jane pauley, korea, jan crawford, obama, smokey the bear, california, conshohocken, apple, joe, ukee, chandler, januvia, levemir flextouch, williamsport, seth kugel, massachusetts, erika von tiehl, jane, pete frates, phil mickelson, viva vantage, januvia, januvia, elaine quijano, martha, hershey, purina dog chow light & healthy, erika, hogan, schuylkill expressway, pennsylvania, rory mcilroy, ben tracy, northern iraq, holly williams, baghdad, subaru legacy, brooklyn, missouri, israel",,,,,,,,,,
KYW_20140811_210000_Eyewitness_News_at_5,"stewart, tony stewart, philadelphia, williamsport, jessica, kathy, phillies, pennsylvania, kevin frazier, nascar, nancy wrightbol, britain, delaware, beasley, kevin ward, princeton, danielle nottingham, jerry jones, tracie morgan, kate bilo, new england, poconos, lopez, craig bosswell, iraq, turnpike, mcdonald, alfonso van marsh, stephanie stahl, matt, allentown, ebola, atlantic city, noel mcclaren, symbicort, formoterol, philadelphia, vineland, trenton, missouri, camden, wilmington, christopher, wendy gilette, michael brown",,,,,,,,,,
KYW_20140827_100000_Eyewitness_News_at_6,"philadelphia, peter theo curtis, philly, syria, woodhaven, bethesda, erika, bob, south philadelphia, katie, new york, israel, tom wolf, ukee, boston, curtis, faa, taney, karen, scott, petsmart, staples, subaru legacy, syma, margate city, pennsylvania, syma chowdhry, jenkintown, new jersey, erika, north philadelphia, jerusalem, bensalem, lakewood, massachusetts",,,,,,,,,,
KYW_20140831_130000_CBS_News_Sunday_Morning,"christopher, washington, baghdad, ryan, pennsylvania, new york, clemson, joan, garrett, chicago, ms. harris, anthony mason, texas, iraq, syria, lee cowan, ba, johnson & johnson, frank sinatra, lewis, austin, tavi, grammys, john muir, ukraine, isis, joan, tom wolf, adam smith, mo rocca, california, cowan, carter evans, john mccain, serena altschul",,,,,,,,,,
KYW_20140901_060500_Eyewitness_News_at_11,"philadelphia, atlantic city, delaware, justin, isis, holland, iraq, steve patterson, russia, chester, john mayberry, joyce, uconn",,,,,,,,,,
KYW_20140901_070500_Up_to_the_Minute,"isis, duracell, lysol",,,,,,,,,,
KYW_20140901_083000_Eyewitness_News_at_430am,"atlantic city, philadelphia, washington, ukee, katie, jan carabeo, uconn, erika von tiehl, penn, columbus, erika, phillies",,,,,,,,,,
KYW_20140901_090000_Eyewitness_News_at_5,"atlantic city, philadelphia, new york, jan carabeo, ukee, erika, ben franklin parkway, isis, missouri, washington, jill wagner, ferguson, un, noel mcclaren, katie",,,,,,,,,,
KYW_20140901_110000_CBS_This_Morning,"atlantic city, ukraine, isis, stewart, nato, toyota, tony stewart, new york, california, michigan, russia, fancy feast broths, san francisco, texas, syria, washington, jennifer lawrence, robert morris, chicago, pennsylvania, syracuse, london, katie, los angeles, iowa, illinois, philadelphia, oklahoma, margaret, anthony mason, jennifer aniston, obama, nature valley breakfast biscuits, aveeno, kelly peters, france, jack reacher, lee, nascar, brown, carter evans, hollywood, ryan lesher, seamus digne, erika von tiehl, laxton, kenneth c. davis, anthony, goodell, orlando, philly, ben aiken, levi, miralax, levi strauss, pentagon, new colgate enamel health toothpaste, bing crosby, dan, tom wolf, blackstone, new york city, indiana, megan glaros, belarus, sussex, margaret brennan, lisa",,,,,,,,,,
KYW_20140902_030000_Eyewitness_News_at_11,"atlantic city, braves, david letterman, cole hamels, ryan, atlanta, ryan lesher, jessica, jonathan papelbon, phil gosselin, diekman, ken giles, pennsylvania, giles, philadelphia, tom wolf, margate, jennifer lawrence, oscar, kate, geico, beasley, cleve bryan, diana rocco, cullen, buffalo, kate",,,,,,,,,,
KYW_20140902_083000_Eyewitness_News_at_430am,"atlantic city, ukee, philadelphia, atlantic city, katie, jan carabeo, isis, ben franklin parkway, braves, south philadelphia, somalia, new york, pennsylvania, poconos, jill, torrey, erika, erika",,,,,,,,,,
KYW_20140902_090000_Eyewitness_News_at_5,"atlantic city, philadelphia, victoria, katie, pennsylvania, torrey, erika, jan carabeo, jonathan papelbon, martin luther king, parkway, eagles, atlanta, ukee, susan macinnis, cole hamels, ben revere, philly, kenny giles",,,,,,,,,,
KYW_20140902_100000_Eyewitness_News_at_6,"atlantic city, pa turnpike, philadelphia, pennsylvania, jan carabeo, bensalem, isis, the bensalem, pa turnpike, ukee, erika, atlanta, turnpike, victoria, michigan, philly, the beach, braves, nato, jill, iceland, betsy ross, st. expressway, maryland, katie, susan macinnis, tom wolf, europe, mantua, girard",,,,,,,,,,
KYW_20140902_110000_CBS_This_Morning,"invokana, charlie, russia, aisha tyler, nato, syria, martha, pentagon, estonia, ukraine, obama, katie, new colgate enamel health toothpaste, aveeno, washington, jennifer lawrence, jennifer aniston, julie chen, julie, toyota, somalia, pennsylvania, england, garrett, schuylkill, isis, atlanta, europe, hollywood, kansas, colgate, obama, michigan, ben franklin, gayle, ebola, phillies, philly, aveeno, philadelphia, brown, torrey, hershey, ashya, dha, purina puppy chow, victoria, neutrogena naturals, apple, new york, david cutcliffe, voya, lisa, the american heart association, nicholas thompson, ing u.s., atlantic city, tom wolf, erika von tiehl, vladimir putin, peyton, iraq, wales, foley",,,,,,,,,,
KYW_20140902_210000_Eyewitness_News_at_5,"philadelphia, atlantic city, camden, pennsylvania, new york, kathy, geico, spain, todd quinones, bella, stephanie stahl, jacksonville, cubs, tina krause, dover, wilmington, orlando, north east, steve paterson, tom wolf, poconos, tacony, new jersey, justin beiber, jessica",,,,,,,,,,
KYW_20140902_220000_Eyewitness_News_at_6,"philadelphia, atlantic city, dover, new york, phillies, scott pelley, kathy, cleve bryan, steve paterson, atlanta, allentown, poconos",,,,,,,,,,
KYW_20140903_030000_Eyewitness_News_at_11,"isis, pennsylvania, carmax, john f. kennedy, phillies, kathy, wilmington, david letterman, obama, poconos, braves, kyle kendrick, jessica, geico, sotloff, james foley, beiber, jaguars, atlantic city, todd quinones, philadelphia, tom wolf, diana rocco",,,,,,,,,,
KYW_20140903_083000_Eyewitness_News_at_430am,"phillies, atlantic city, philadelphia, new york, south philadelphia, braves, katie, jane carabao, steven sotoloff, mcclellan, ukee, john f. kennedy, washington, isis, ukraine, erika, poconos",,,,,,,,,,
KYW_20140903_090000_Eyewitness_News_at_5,"katie, philadelphia, dodgers, pennsylvania turnpike, atlantic city, septa, jacksonville, vittoria, poconos, pop, los angeles, vittoria, mexico, bartram, steven sotoloff, erika, nato",,,,,,,,,,
KYW_20140903_100000_Eyewitness_News_at_6,"philadelphia, katie, atlantic city, ukee, carmax, isis, baltimore, pennsylvania, bella, washington, northeast philadelphia, obama, poconos, jacksonville, jan carabao, erika, philly, tacony palmyra, jane carabao, bella, vittoria, steven sotoloff, delaware, kentucky, dodgers, vittoria, john kane, justin beiber, petsmart, tom wolf, shamus digney, ryan lesher, cleve bryan, comcast, ryan, mexico, braves, steven, brown, europe, iraq",,,,,,,,,,
KYW_20140903_110000_CBS_This_Morning,"isis, russia, iraq, syria, california, charlie, washington, steven sotloff, obama, libya, toyota, estonia, ukraine, assad, pennsylvania, katie, florida, cbs, garrett, philadelphia, new york, lisa, angelina jolie, tom wolf, vacca, carter evans, bounty, lowe, neutrogena naturals, welker, fancy feast broths, lowe 's, vittoria, apple, hayes, usernames, erika von tiehl, cadillac, carlsbad, kevin durant, fbi, nev schulman, gabrielle, schulman, google, purina puppy chow, dha, new colgate enamel health toothpaste, comcast, michelle miller, gmc, buick, minuteclinic, the nation, obama, new zealand, mike morell, cdc, foley",,,,,,,,,,
KYW_20140903_210000_Eyewitness_News_at_5,"philadelphia, atlantic city, isis, jessica, beasley, kathy, pennsylvania, steven sotoloff, ben franklin, poconos, city, geico, angelina, latifah, atlanta, chicago, john kane, kate bilo, jim donovan, syria, phillies, erika von tiehl, obama, noel mcclaren, philly, delaware, tom wolf, allentown, dover, spain, rehoboth beach delaware, bobby heene, northeast philadelphia, cleve bryan, prussia, trenton, kathy, millville",,,,,,,,,,
KYW_20140903_220000_Eyewitness_News_at_6,"philadelphia, isis, carmax, atlantic city, mexico, phillies, atlanta, miguel alfredo gonzales, pennsylvania, new jersey, eagles, kathy, scott pelley, dallas, the navy, carol erickson, northeast philadelphia",,,,,,,,,,
KYW_20140904_030000_Eyewitness_News_at_11,"philadelphia, pennsylvania, ashland, atlanta, isis, atlantic city, kathy, jessica, david letterman, kristin wig, atlantic city, penn, cobra, miguel alfredo gonzales, lesean mccoy, tom wolf, liberia, comcast, poconos, ferguson, missouri, mainland, diana rocco",,,,,,,,,,
KYW_20140904_083000_Eyewitness_News_at_430am,"philadelphia, erika, atlantic city, washington, ukee, toronto, kate, whittaker, nato, wales, obama, jill, jan carabao, erika, allentown, virginia, trenton, phillies",,,,,,,,,,
KYW_20140904_100000_Eyewitness_News_at_6,"philadelphia, atlantic city, carmax, delaware, ukee, jane carabao, isis, obama, philly, vittoria, ben franklin, tom wolf, pennsylvania, kutztown, girard, nato, washington, phillies, comcast, missouri, jim donovan, petsmart, john paul, nutter, new york, peace corps, india, mit, ross, charlie, jerry sandusky, allentown, olney, vittoria, penn, erika, wales, john kane",,,,,,,,,,
KYW_20140904_110000_CBS_This_Morning,"isis, samsung, ukraine, obama, north carolina, nato, california, washington, charlie, nevada, florida, levemir, kate, russia, tesla, gayle, waldo, toyota, tom wolf, new york, kroger, wales, obama, pennsylvania, szabo, henry kissinger, d.c., bobbi brown, folger, kay hagan, norah o'donnell, vittoria, bob schieffer, peter greenberg, lowe, david cameron, erika von tiehl, iraq, philadelphia, apple, los angeles, gayle, januvia, julianna goldman, elaine quijano, comcast, minuteclinic, lisa, thom tillis, new colgate enamel health toothpaste, waldo, faa, levemir flextouch, peace corps, mit, vicente, neutrogena naturals, buick, januvia, gmc, cadillac, india, januvia, trenton, jane, afghanistan, michael brown, nancy writebol, romeo, syria, shakespeare, london, joe biden, garrett, dr. rick sacra, victoria",,,,,,,,,,
KYW_20140904_210000_Eyewitness_News_at_5,"philadelphia, jessica, ukraine, russia, joan, stephanie stahl, beasley, septa, new york, pennsylvania, allentown, geico, new york city, melissa, isis, argentina, jane carabao, craig boswell, tom wolf, northeast philadelphia, eagles, mcdonald, philadelphia, nato, washington, edgar, girard, todd quinones, cooper, jack markell, wilmington, jesse, city",,,,,,,,,,
KYW_20140904_220000_Eyewitness_News_at_6,"philadelphia, delaware, joan, scott pelley, phillies, eagles, john kane, beasley reese, jaguars, colorado, new york, cleve bryan, stephanie stahl, pelley, diana rocco",,,,,,,,,,
KYW_20140905_030000_Eyewitness_News_at_11,"philadelphia, joan, washington, pennsylvania, bristol, melissa, john kane, eagles, boston, los angeles, russia, phillies, david letterman, jacksonville, tom wolf, letterman, comcast, ukraine, hollywood, city philadelphia, diana rocco, jessica",,,,,,,,,,
KYW_20140905_070700_Up_to_the_Minute,"downy, lysol",,,,,,,,,,
KYW_20140905_083000_Eyewitness_News_at_430am,"philadelphia, pennsylvania, joan, ukee, florida, atlantic city, eagles, toyota, schuylkill, jan carabeo, washington, delaware, erika, muggy, jacksonville, loretto, the philadelphia, jill, erika, david letterman, torrey, tom wolf, kate, the airport, hollywood, new york, erika von tiehl",,,,,,,,,,
KYW_20140905_090000_Eyewitness_News_at_5,"philadelphia, victoria, florida, ukee, kate, eagles, joan, kevin, wilson, erika, delaware, pa turnpike, millville, uconn, pennsylvania",,,,,,,,,,
KYW_20140905_100000_Eyewitness_News_at_6,"philadelphia, florida, jacksonville, overbrook, kate, atlantic city, jan carabeo, eagles, neuroblastoma, ukee, joan, victoria, adam matos, kate, mexico, hollywood, new york, nato, wilmington, humid, matos, springsteen, wilkerson, darren, stephanie stahl, bet, joselyn, petsmart, fda, merle, merle, mantua, victoria, south philly, beasley reese, st. expressway, schuylkill, erika, david letterman, pennsylvania, erika, new york city, ryan lesher, johnny carson, new jersey",,,,,,,,,,
KYW_20140905_110000_CBS_This_Morning,"washington, irs, new york, charlie, kroger, melissa, isis, fbi, joan, philadelphia, cosmo, virginia, carmax, cbs, carson, gayle, toyota, minuteclinic, beyonce, bob mcdonnell, kate, amber valetta, nato, ukraine, florida, nancy o'dell, russia, vogue, thom tillis, lowe, januvia, januvia, overbrook, beneful healthy smile, gmc, china, buick, januvia, cadillac, ukee, united airlines, steamy, victoria, amber valetta, valetta, the philadelphia, tulsa, john kane, julie, sebastien, scott walker, joanna, dha, comcast, nature valley soft-baked oatmeal squares, purina puppy chow, joan, new york city, melissa, new colgate, new colgate total lasting white, iraq, liberia, los angeles, wales, seattle",,,,,,,,,,
KYW_20140906_030000_Eyewitness_News_at_11,"philadelphia, kathy, atlantic city, washington, tom wolf, olney, ben revere, springfield, chester, beasley, pennsylvania, philadelphia eagles, daniel boone, millville, david letterman, delaware",,,,,,,,,,
KYW_20140906_100000_Eyewitness_News_at_6,"philadelphia, atlantic city, new york, neuroblastoma, carol, hollywood, eagles, obama, nato, trenton, poconos, stephanie stahl, jill wagner, isis, carol, petsmart, joan, ronnie, nebraska, iowa, jamaica, steve patterson, maine, wilmington",,,,,,,,,,
KYW_20140906_110000_CBS_This_Morning_Saturday,"isis, new york, chicago, invokana, levemir, todd quinones, serena, new york city, nato, atlantic city, john kerry, jamaica, carol erickson, cbs, toyota, michigan, vietnam, nixon, ukraine, julianna goldman, russia, carol, holly, adidas, san diego, nancy writebol, dr. rick sacra, miralax, harrisburg, liberia, hollywood, pillsbury, dr. martin luther, manhattan, mario batali, jasmine, hershey, petsmart, jason, cadillac, buick, levemir flextouch, texas, joan, ing u.s., gmc, iran, vinita nair, caribbean sea, cubs, wales, kalamazoo, syria, taliban, mr. obama, obama, london, charlie d'agata",,,,,,,,,,
KYW_20140907_030000_Eyewitness_News_at_11,"cbs, carmax, philadelphia, septa, atlantic city, pennsylvania, philly, justin drabick, allentown, fordham, new york, rochester new york, tom wolf, aj burnett, hawaii, eagles, nats, ryan, bensalem, noel mclaren, penn state, justin, villanova, penn, natasha brown, navy, akron, delaware",,,,,,,,,,
KYW_20140907_060500_Eyewitness_News_at_11,"philadelphia, septa, atlantic city, philly, allentown, new york, nats, rochester new york, ryan, eagles, bensalem, fordham, justin, hawaii, justin drabick, penn, akron, joan, villanova, aj burnett, noel mclaren, delaware, penn state, navy",,,,,,,,,,
KYW_20140907_110000_Eyewitness_News_at_7am,"philadelphia, eagles, carol, todd, septa, jacksonville, phillies, philadelphia, jamaica, carol, navy, mccoy, ann, todd quinones, kutztown, penn, rochester new york, jerry geffin, delaware, new york, noel mcclaren, carol erickson, toyota, david, villanova, broomall, miami, syma, jacksonville jaguires, whitman, eagles, a.j. burnett",,,,,,,,,,
KYW_20140907_120000_Eyewitness_News_at_8am,"philadelphia, eagles, philly, john kane, carol erickson, carol, septa, todd, nick foles, wilmington, jacksonville jaguires, david, ann, jim donovan, carol, ann evans, trenton, new york, royersford, henry kissinger, jacksonville, new jersey, noel mcclaren, neutrogena naturals, comcast, bensalem, jamaica, lori, stephanie stahl, maclin, john, ben franklin, broomall, harrisburg, state senate, nasa, chester, toyota, manion, miami, syma chowdhry, go eagles, lobsters, mccoy, south philly, talcony palmyra",,,,,,,,,,
KYW_20140907_130000_CBS_News_Sunday_Morning,"steve buscemi, buscemi, madeline peyroux, france, paris, germany, new york, martha, eliquis, madeline, johnny carson, florida, martha, pennsylvania, brooklyn, osgood, new york city, tracy smith, russia, pedicure, serbia, austria hungary, iraq, dha, purina puppy chow, washington, schlesinger, hollywood, minnesota, eliquis, heaven, barry peterson, comcast, charles osgood, joan, gmc, johnson & johnson, woodrow wilson, minnesota state fair, belgium, isis, tom wolf, marco rubio, bob schieffer, buick, michigan, edward jones",,,,,,,,,,
KYW_20140907_143000_Face_the_Nation,"isis, syria, iraq, levemir, marco rubio, russia, schieffer, assad, henry kissinger, washington, colorado, ukraine, louisiana, new york, buick, peggy noonan, levemir flextouch, arkansas, ats, peggy, iowa, safety systems & technology, comcast, georgia, singapore, citi, north carolina, clinton, san francisco, cadillac, gmc, peter baker, cbs, mosul, obama, florida, afghanistan, obama administration",,,,,,,,,,
KYW_20140907_230000_60_Minutes,"winton, pelley, clarkson, nicholas winton, czechoslovakia, bp, prague, invokana, london, juneau, feinberg, pat juneau, roy, lyrica, scott, england, steve clarkson, pamela poe, steve, ted olson, california, deron white, craig mclaughlin, europe, los angeles, ken feinberg, aaron mclaughlin, nazis, ben roethlisberger, aarp, charlie, auschwitz, theresienstadt, lsu, nfl, israel, bart scott, cbs, simon, travis endicott, lesley stahl, morley, cortana, florida, geoff morell, peyton mannings, alabama, londoner, hindsight, jim roy, lyrica, scott pelley",,,,,,,,,,
KYW_20140908_030000_Eyewitness_News_at_11,"philadelphia, carmax, eagles, justin, isis, john kane, jacksonville, delaware, pennsylvania, iraq, philly, poconos, noel mcclaren, beas, steve patterson, natasha",,,,,,,,,,
KYW_20140908_053500_Eyewitness_News_at_11,"brown, jerry, florida, josephine, fbi, alex paen, kevin, washington, alyssa, new york, mexico, ernie allen, tracy myers, hollywood, warrington, jeremy",,,,,,,,,,
KYW_20140908_100000_Eyewitness_News_at_6,"philadelphia, ukee, erika, jan carabeo, philly, pennsylvania, katie, jess, philadelphia, hite, betsy ross, william hite, alaska, nick foles, cambridge, serena, atlantic city, eagles, eagles, vo, harrisburg, prussia, subaru legacy, jacksonville, comcast, new york, palmyra, kansas city, manhattan, isis, tom wolf, new jersey, loretta, maryland, dallas, noel mcclaren, erika, kate, delaware",,,,,,,,,,
KYW_20140908_110000_CBS_This_Morning,"isis, syria, georgia, gladys knight, cbs, toyota, new york, katie, lyrica, london, washington, philly, tony gonzalez, philadelphia, baltimore, jess, levinson, norbert, ryan, progresso chili, charlie, atlanta, delaware, iraq, hellmann, derek jeter, britain, gayle, gladys, los angeles, mike morell, fibromyalgia, bruce levinson, peyton manning, ravens, beneful, purina, malaysia, john kane, comcast, erika von tiehl, kanye west, philly, erika, ryan, listerine, yosemite, peyton, southern california, neutrogena naturals, aveeno, miami, lyrica, carolina, melissa, joan, hollywood, obama, subaru legacy, cambridge, serena, houston, kate, yosemite park, john, howard stern, apollo, hugh jackman, danielle, california",,,,,,,,,,
